t, dzdt2, dzdt, z, u
2.305,-18.517,2.939,56.755,28.272
2.306,-18.465,2.957,56.758,28.220
2.307,-18.413,2.975,56.761,28.168
2.308,-18.361,2.994,56.764,28.116
2.309,-18.309,3.012,56.767,28.064
2.310,-18.257,3.030,56.770,28.012
2.311,-18.205,3.049,56.773,27.959
2.312,-18.153,3.067,56.776,27.907
2.313,-18.101,3.085,56.779,27.855
2.314,-18.048,3.103,56.782,27.803
2.315,-17.996,3.121,56.785,27.751
2.316,-17.944,3.139,56.788,27.698
2.317,-17.892,3.157,56.791,27.646
2.318,-17.839,3.175,56.795,27.593
2.319,-17.787,3.192,56.798,27.541
2.320,-17.734,3.210,56.801,27.489
2.321,-17.682,3.228,56.804,27.436
2.322,-17.629,3.245,56.807,27.383
2.323,-17.577,3.263,56.811,27.331
2.324,-17.524,3.280,56.814,27.278
2.325,-17.472,3.298,56.817,27.226
2.326,-17.419,3.315,56.821,27.173
2.327,-17.366,3.333,56.824,27.120
2.328,-17.313,3.350,56.827,27.067
2.329,-17.261,3.367,56.831,27.014
2.330,-17.208,3.385,56.834,26.962
2.331,-17.155,3.402,56.837,26.909
2.332,-17.102,3.419,56.841,26.856
2.333,-17.049,3.436,56.844,26.803
2.334,-16.996,3.453,56.848,26.750
2.335,-16.943,3.470,56.851,26.697
2.336,-16.890,3.487,56.855,26.644
2.337,-16.837,3.503,56.858,26.591
2.338,-16.784,3.520,56.862,26.538
2.339,-16.731,3.537,56.865,26.484
2.340,-16.678,3.554,56.869,26.431
2.341,-16.625,3.570,56.872,26.378
2.342,-16.571,3.587,56.876,26.325
2.343,-16.518,3.603,56.880,26.271
2.344,-16.465,3.620,56.883,26.218
2.345,-16.412,3.636,56.887,26.165
2.346,-16.358,3.653,56.890,26.111
2.347,-16.305,3.669,56.894,26.058
2.348,-16.251,3.685,56.898,26.005
2.349,-16.198,3.701,56.902,25.951
2.350,-16.145,3.718,56.905,25.898
2.351,-16.091,3.734,56.909,25.844
2.352,-16.038,3.750,56.913,25.791
2.353,-15.984,3.766,56.916,25.737
2.354,-15.931,3.782,56.920,25.684
2.355,-15.877,3.797,56.924,25.630
2.356,-15.823,3.813,56.928,25.577
2.357,-15.770,3.829,56.932,25.523
2.358,-15.716,3.845,56.936,25.469
2.359,-15.663,3.860,56.939,25.416
2.360,-15.609,3.876,56.943,25.362
2.361,-15.555,3.892,56.947,25.308
2.362,-15.501,3.907,56.951,25.254
2.363,-15.448,3.923,56.955,25.201
2.364,-15.394,3.938,56.959,25.147
2.365,-15.340,3.953,56.963,25.093
2.366,-15.286,3.969,56.967,25.039
2.367,-15.233,3.984,56.971,24.985
2.368,-15.179,3.999,56.975,24.931
2.369,-15.125,4.014,56.979,24.878
2.370,-15.071,4.029,56.983,24.824
2.371,-15.017,4.044,56.987,24.770
2.372,-14.963,4.059,56.991,24.716
2.373,-14.909,4.074,56.995,24.662
2.374,-14.855,4.089,56.999,24.608
2.375,-14.801,4.104,57.003,24.554
2.376,-14.747,4.118,57.007,24.500
2.377,-14.693,4.133,57.012,24.446
2.378,-14.639,4.148,57.016,24.392
2.379,-14.585,4.162,57.020,24.338
2.380,-14.531,4.177,57.024,24.284
2.381,-14.477,4.191,57.028,24.230
2.382,-14.423,4.206,57.032,24.176
2.383,-14.369,4.220,57.037,24.122
2.384,-14.315,4.234,57.041,24.067
2.385,-14.261,4.249,57.045,24.013
2.386,-14.207,4.263,57.049,23.959
2.387,-14.153,4.277,57.054,23.905
2.388,-14.098,4.291,57.058,23.851
2.389,-14.044,4.305,57.062,23.797
2.390,-13.990,4.319,57.067,23.743
2.391,-13.936,4.333,57.071,23.688
2.392,-13.882,4.347,57.075,23.634
2.393,-13.828,4.361,57.080,23.580
2.394,-13.773,4.375,57.084,23.526
2.395,-13.719,4.388,57.088,23.472
2.396,-13.665,4.402,57.093,23.417
2.397,-13.611,4.416,57.097,23.363
2.398,-13.557,4.429,57.102,23.309
2.399,-13.502,4.443,57.106,23.255
2.400,-13.448,4.456,57.111,23.200
2.401,-13.394,4.470,57.115,23.146
2.402,-13.340,4.483,57.119,23.092
2.403,-13.285,4.496,57.124,23.038
2.404,-13.231,4.509,57.128,22.983
2.405,-13.177,4.523,57.133,22.929
2.406,-13.123,4.536,57.138,22.875
2.407,-13.068,4.549,57.142,22.821
2.408,-13.014,4.562,57.147,22.766
2.409,-12.960,4.575,57.151,22.712
2.410,-12.905,4.588,57.156,22.658
2.411,-12.851,4.601,57.160,22.604
2.412,-12.797,4.613,57.165,22.549
2.413,-12.743,4.626,57.170,22.495
2.414,-12.688,4.639,57.174,22.441
2.415,-12.634,4.651,57.179,22.386
2.416,-12.580,4.664,57.184,22.332
2.417,-12.525,4.676,57.188,22.278
2.418,-12.471,4.689,57.193,22.224
2.419,-12.417,4.701,57.198,22.169
2.420,-12.363,4.714,57.202,22.115
2.421,-12.308,4.726,57.207,22.061
2.422,-12.254,4.738,57.212,22.006
2.423,-12.200,4.750,57.217,21.952
2.424,-12.146,4.763,57.221,21.898
2.425,-12.091,4.775,57.226,21.844
2.426,-12.037,4.787,57.231,21.789
2.427,-11.983,4.799,57.236,21.735
2.428,-11.929,4.811,57.241,21.681
2.429,-11.874,4.823,57.245,21.627
2.430,-11.820,4.834,57.250,21.572
2.431,-11.766,4.846,57.255,21.518
2.432,-11.712,4.858,57.260,21.464
2.433,-11.657,4.870,57.265,21.410
2.434,-11.603,4.881,57.270,21.356
2.435,-11.549,4.893,57.275,21.301
2.436,-11.495,4.904,57.279,21.247
2.437,-11.441,4.916,57.284,21.193
2.438,-11.386,4.927,57.289,21.139
2.439,-11.332,4.938,57.294,21.085
2.440,-11.278,4.950,57.299,21.031
2.441,-11.224,4.961,57.304,20.976
2.442,-11.170,4.972,57.309,20.922
2.443,-11.116,4.983,57.314,20.868
2.444,-11.062,4.994,57.319,20.814
2.445,-11.007,5.005,57.324,20.760
2.446,-10.953,5.016,57.329,20.706
2.447,-10.899,5.027,57.334,20.652
2.448,-10.845,5.038,57.339,20.598
2.449,-10.791,5.049,57.344,20.544
2.450,-10.737,5.059,57.349,20.490
2.451,-10.683,5.070,57.354,20.436
2.452,-10.629,5.081,57.359,20.382
2.453,-10.575,5.091,57.365,20.328
2.454,-10.521,5.102,57.370,20.274
2.455,-10.467,5.112,57.375,20.220
2.456,-10.413,5.123,57.380,20.166
2.457,-10.359,5.133,57.385,20.112
2.458,-10.305,5.143,57.390,20.058
2.459,-10.251,5.154,57.395,20.004
2.460,-10.197,5.164,57.400,19.950
2.461,-10.144,5.174,57.406,19.896
2.462,-10.090,5.184,57.411,19.842
2.463,-10.036,5.194,57.416,19.789
2.464,-9.982,5.204,57.421,19.735
2.465,-9.928,5.214,57.426,19.681
2.466,-9.874,5.224,57.432,19.627
2.467,-9.821,5.234,57.437,19.574
2.468,-9.767,5.243,57.442,19.520
2.469,-9.713,5.253,57.447,19.466
2.470,-9.659,5.263,57.453,19.412
2.471,-9.606,5.272,57.458,19.359
2.472,-9.552,5.282,57.463,19.305
2.473,-9.498,5.291,57.468,19.251
2.474,-9.445,5.301,57.474,19.198
2.475,-9.391,5.310,57.479,19.144
2.476,-9.338,5.320,57.484,19.091
2.477,-9.284,5.329,57.490,19.037
2.478,-9.231,5.338,57.495,18.984
2.479,-9.177,5.347,57.500,18.930
2.480,-9.124,5.356,57.506,18.877
2.481,-9.070,5.366,57.511,18.823
2.482,-9.017,5.375,57.517,18.770
2.483,-8.963,5.384,57.522,18.716
2.484,-8.910,5.392,57.527,18.663
2.485,-8.856,5.401,57.533,18.610
2.486,-8.803,5.410,57.538,18.556
2.487,-8.750,5.419,57.544,18.503
2.488,-8.697,5.428,57.549,18.450
2.489,-8.643,5.436,57.554,18.397
2.490,-8.590,5.445,57.560,18.343
2.491,-8.537,5.453,57.565,18.290
2.492,-8.484,5.462,57.571,18.237
2.493,-8.430,5.470,57.576,18.184
2.494,-8.377,5.479,57.582,18.131
2.495,-8.324,5.487,57.587,18.078
2.496,-8.271,5.495,57.593,18.025
2.497,-8.218,5.503,57.598,17.972
2.498,-8.165,5.512,57.604,17.919
2.499,-8.112,5.520,57.609,17.866
2.500,-8.059,5.528,57.615,17.813
2.501,-8.006,5.536,57.620,17.760
2.502,-7.953,5.544,57.626,17.707
2.503,-7.901,5.552,57.631,17.654
2.504,-7.848,5.559,57.637,17.602
2.505,-7.795,5.567,57.642,17.549
2.506,-7.742,5.575,57.648,17.496
2.507,-7.690,5.583,57.654,17.443
2.508,-7.637,5.590,57.659,17.391
2.509,-7.584,5.598,57.665,17.338
2.510,-7.532,5.605,57.670,17.286
2.511,-7.479,5.613,57.676,17.233
2.512,-7.426,5.620,57.682,17.181
2.513,-7.374,5.628,57.687,17.128
2.514,-7.321,5.635,57.693,17.076
2.515,-7.269,5.642,57.699,17.023
2.516,-7.217,5.650,57.704,16.971
2.517,-7.164,5.657,57.710,16.918
2.518,-7.112,5.664,57.716,16.866
2.519,-7.059,5.671,57.721,16.814
2.520,-7.007,5.678,57.727,16.762
2.521,-6.955,5.685,57.733,16.709
2.522,-6.903,5.692,57.738,16.657
2.523,-6.851,5.699,57.744,16.605
2.524,-6.799,5.705,57.750,16.553
2.525,-6.746,5.712,57.755,16.501
2.526,-6.694,5.719,57.761,16.449
2.527,-6.642,5.725,57.767,16.397
2.528,-6.590,5.732,57.773,16.345
2.529,-6.538,5.739,57.778,16.293
2.530,-6.487,5.745,57.784,16.241
2.531,-6.435,5.751,57.790,16.190
2.532,-6.383,5.758,57.796,16.138
2.533,-6.331,5.764,57.801,16.086
2.534,-6.279,5.770,57.807,16.034
2.535,-6.228,5.777,57.813,15.983
2.536,-6.176,5.783,57.819,15.931
2.537,-6.125,5.789,57.824,15.880
2.538,-6.073,5.795,57.830,15.828
2.539,-6.021,5.801,57.836,15.777
2.540,-5.970,5.807,57.842,15.725
2.541,-5.919,5.813,57.848,15.674
2.542,-5.867,5.819,57.853,15.623
2.543,-5.816,5.825,57.859,15.571
2.544,-5.765,5.830,57.865,15.520
2.545,-5.713,5.836,57.871,15.469
2.546,-5.662,5.842,57.877,15.418
2.547,-5.611,5.847,57.883,15.366
2.548,-5.560,5.853,57.889,15.315
2.549,-5.509,5.858,57.894,15.264
2.550,-5.458,5.864,57.900,15.213
2.551,-5.407,5.869,57.906,15.162
2.552,-5.356,5.875,57.912,15.112
2.553,-5.305,5.880,57.918,15.061
2.554,-5.254,5.885,57.924,15.010
2.555,-5.203,5.890,57.930,14.959
2.556,-5.153,5.896,57.936,14.909
2.557,-5.102,5.901,57.941,14.858
2.558,-5.051,5.906,57.947,14.807
2.559,-5.001,5.911,57.953,14.757
2.560,-4.950,5.916,57.959,14.706
2.561,-4.900,5.921,57.965,14.656
2.562,-4.849,5.925,57.971,14.605
2.563,-4.799,5.930,57.977,14.555
2.564,-4.748,5.935,57.983,14.505
2.565,-4.698,5.940,57.989,14.454
2.566,-4.648,5.944,57.995,14.404
2.567,-4.598,5.949,58.001,14.354
2.568,-4.547,5.954,58.007,14.304
2.569,-4.497,5.958,58.013,14.254
2.570,-4.447,5.962,58.019,14.204
2.571,-4.397,5.967,58.025,14.154
2.572,-4.347,5.971,58.031,14.104
2.573,-4.297,5.976,58.036,14.054
2.574,-4.248,5.980,58.042,14.004
2.575,-4.198,5.984,58.048,13.955
2.576,-4.148,5.988,58.054,13.905
2.577,-4.098,5.992,58.060,13.855
2.578,-4.049,5.996,58.066,13.806
2.579,-3.999,6.000,58.072,13.756
2.580,-3.950,6.004,58.078,13.707
2.581,-3.900,6.008,58.084,13.657
2.582,-3.851,6.012,58.090,13.608
2.583,-3.801,6.016,58.096,13.559
2.584,-3.752,6.019,58.102,13.510
2.585,-3.703,6.023,58.109,13.460
2.586,-3.654,6.027,58.115,13.411
2.587,-3.605,6.030,58.121,13.362
2.588,-3.555,6.034,58.127,13.313
2.589,-3.506,6.038,58.133,13.264
2.590,-3.457,6.041,58.139,13.215
2.591,-3.409,6.044,58.145,13.166
2.592,-3.360,6.048,58.151,13.118
2.593,-3.311,6.051,58.157,13.069
2.594,-3.262,6.054,58.163,13.020
2.595,-3.214,6.058,58.169,12.972
2.596,-3.165,6.061,58.175,12.923
2.597,-3.116,6.064,58.181,12.874
2.598,-3.068,6.067,58.187,12.826
2.599,-3.019,6.070,58.193,12.778
2.600,-2.971,6.073,58.199,12.729
2.601,-2.923,6.076,58.205,12.681
2.602,-2.874,6.079,58.211,12.633
2.603,-2.826,6.081,58.218,12.585
2.604,-2.778,6.084,58.224,12.537
2.605,-2.730,6.087,58.230,12.489
2.606,-2.682,6.090,58.236,12.441
2.607,-2.634,6.092,58.242,12.393
2.608,-2.586,6.095,58.248,12.345
2.609,-2.538,6.097,58.254,12.297
2.610,-2.490,6.100,58.260,12.249
2.611,-2.443,6.102,58.266,12.202
2.612,-2.395,6.105,58.272,12.154
2.613,-2.347,6.107,58.278,12.107
2.614,-2.300,6.109,58.285,12.059
2.615,-2.252,6.112,58.291,12.012
2.616,-2.205,6.114,58.297,11.964
2.617,-2.158,6.116,58.303,11.917
2.618,-2.110,6.118,58.309,11.870
2.619,-2.063,6.120,58.315,11.823
2.620,-2.016,6.122,58.321,11.776
2.621,-1.969,6.124,58.327,11.729
2.622,-1.922,6.126,58.334,11.682
2.623,-1.875,6.128,58.340,11.635
2.624,-1.828,6.130,58.346,11.588
2.625,-1.781,6.132,58.352,11.541
2.626,-1.735,6.133,58.358,11.494
2.627,-1.688,6.135,58.364,11.448
2.628,-1.641,6.137,58.370,11.401
2.629,-1.595,6.138,58.376,11.355
2.630,-1.548,6.140,58.383,11.308
2.631,-1.502,6.141,58.389,11.262
2.632,-1.455,6.143,58.395,11.216
2.633,-1.409,6.144,58.401,11.169
2.634,-1.363,6.146,58.407,11.123
2.635,-1.317,6.147,58.413,11.077
2.636,-1.271,6.148,58.419,11.031
2.637,-1.224,6.149,58.426,10.985
2.638,-1.179,6.151,58.432,10.939
2.639,-1.133,6.152,58.438,10.893
2.640,-1.087,6.153,58.444,10.848
2.641,-1.041,6.154,58.450,10.802
2.642,-0.995,6.155,58.456,10.756
2.643,-0.950,6.156,58.463,10.711
2.644,-0.904,6.157,58.469,10.665
2.645,-0.859,6.157,58.475,10.620
2.646,-0.813,6.158,58.481,10.575
2.647,-0.768,6.159,58.487,10.529
2.648,-0.723,6.160,58.493,10.484
2.649,-0.678,6.160,58.500,10.439
2.650,-0.632,6.161,58.506,10.394
2.651,-0.587,6.162,58.512,10.349
2.652,-0.542,6.162,58.518,10.304
2.653,-0.497,6.163,58.524,10.259
2.654,-0.453,6.163,58.530,10.214
2.655,-0.408,6.164,58.536,10.170
2.656,-0.363,6.164,58.543,10.125
2.657,-0.318,6.164,58.549,10.081
2.658,-0.274,6.165,58.555,10.036
2.659,-0.229,6.165,58.561,9.992
2.660,-0.185,6.165,58.567,9.947
2.661,-0.141,6.165,58.573,9.903
2.662,-0.096,6.165,58.580,9.859
2.663,-0.052,6.165,58.586,9.815
2.664,-0.008,6.165,58.592,9.771
2.665,0.036,6.165,58.598,9.727
2.666,0.080,6.165,58.604,9.683
2.667,0.124,6.165,58.610,9.639
2.668,0.168,6.165,58.617,9.595
2.669,0.211,6.165,58.623,9.552
2.670,0.255,6.164,58.629,9.508
2.671,0.299,6.164,58.635,9.464
2.672,0.342,6.164,58.641,9.421
2.673,0.386,6.163,58.647,9.378
2.674,0.429,6.163,58.654,9.334
2.675,0.472,6.162,58.660,9.291
2.676,0.516,6.162,58.666,9.248
2.677,0.559,6.161,58.672,9.205
2.678,0.602,6.161,58.678,9.162
2.679,0.645,6.160,58.684,9.119
2.680,0.688,6.159,58.691,9.076
2.681,0.731,6.159,58.697,9.033
2.682,0.773,6.158,58.703,8.991
2.683,0.816,6.157,58.709,8.948
2.684,0.859,6.156,58.715,8.905
2.685,0.901,6.155,58.721,8.863
2.686,0.944,6.154,58.728,8.821
2.687,0.986,6.153,58.734,8.778
2.688,1.028,6.152,58.740,8.736
2.689,1.071,6.151,58.746,8.694
2.690,1.113,6.150,58.752,8.652
2.691,1.155,6.149,58.758,8.610
2.692,1.197,6.148,58.764,8.568
2.693,1.239,6.147,58.771,8.526
2.694,1.281,6.145,58.777,8.484
2.695,1.322,6.144,58.783,8.443
2.696,1.364,6.143,58.789,8.401
2.697,1.406,6.141,58.795,8.359
2.698,1.448,6.140,58.801,8.317
2.699,1.489,6.138,58.807,8.276
2.700,1.531,6.137,58.814,8.234
2.701,1.573,6.135,58.820,8.192
2.702,1.614,6.134,58.826,8.151
2.703,1.656,6.132,58.832,8.109
2.704,1.698,6.130,58.838,8.067
2.705,1.739,6.129,58.844,8.026
2.706,1.781,6.127,58.850,7.984
2.707,1.822,6.125,58.856,7.943
2.708,1.864,6.123,58.863,7.901
2.709,1.905,6.121,58.869,7.860
2.710,1.947,6.119,58.875,7.819
2.711,1.988,6.117,58.881,7.777
2.712,2.029,6.115,58.887,7.736
2.713,2.071,6.113,58.893,7.695
2.714,2.112,6.111,58.899,7.653
2.715,2.153,6.109,58.905,7.612
2.716,2.195,6.107,58.911,7.571
2.717,2.236,6.104,58.918,7.530
2.718,2.277,6.102,58.924,7.488
2.719,2.318,6.100,58.930,7.447
2.720,2.359,6.097,58.936,7.406
2.721,2.400,6.095,58.942,7.365
2.722,2.441,6.093,58.948,7.324
2.723,2.482,6.090,58.954,7.283
2.724,2.523,6.088,58.960,7.242
2.725,2.564,6.085,58.966,7.201
2.726,2.605,6.082,58.972,7.160
2.727,2.646,6.080,58.979,7.119
2.728,2.687,6.077,58.985,7.079
2.729,2.728,6.074,58.991,7.038
2.730,2.769,6.072,58.997,6.997
2.731,2.810,6.069,59.003,6.956
2.732,2.850,6.066,59.009,6.916
2.733,2.891,6.063,59.015,6.875
2.734,2.932,6.060,59.021,6.834
2.735,2.972,6.057,59.027,6.794
2.736,3.013,6.054,59.033,6.753
2.737,3.053,6.051,59.039,6.713
2.738,3.094,6.048,59.045,6.672
2.739,3.134,6.045,59.051,6.632
2.740,3.175,6.042,59.057,6.591
2.741,3.215,6.038,59.063,6.551
2.742,3.256,6.035,59.069,6.511
2.743,3.296,6.032,59.075,6.471
2.744,3.336,6.029,59.081,6.430
2.745,3.376,6.025,59.087,6.390
2.746,3.417,6.022,59.093,6.350
2.747,3.457,6.018,59.099,6.310
2.748,3.497,6.015,59.106,6.270
2.749,3.537,6.011,59.112,6.230
2.750,3.577,6.008,59.118,6.190
2.751,3.617,6.004,59.124,6.150
2.752,3.657,6.000,59.130,6.110
2.753,3.697,5.997,59.136,6.070
2.754,3.737,5.993,59.142,6.030
2.755,3.776,5.989,59.148,5.990
2.756,3.816,5.985,59.153,5.951
2.757,3.856,5.982,59.159,5.911
2.758,3.896,5.978,59.165,5.871
2.759,3.935,5.974,59.171,5.832
2.760,3.975,5.970,59.177,5.792
2.761,4.014,5.966,59.183,5.753
2.762,4.054,5.962,59.189,5.713
2.763,4.093,5.958,59.195,5.674
2.764,4.133,5.953,59.201,5.635
2.765,4.172,5.949,59.207,5.595
2.766,4.211,5.945,59.213,5.556
2.767,4.251,5.941,59.219,5.517
2.768,4.290,5.937,59.225,5.478
2.769,4.329,5.932,59.231,5.438
2.770,4.368,5.928,59.237,5.399
2.771,4.407,5.923,59.243,5.360
2.772,4.446,5.919,59.249,5.321
2.773,4.485,5.915,59.255,5.282
2.774,4.524,5.910,59.261,5.243
2.775,4.563,5.905,59.266,5.205
2.776,4.602,5.901,59.272,5.166
2.777,4.641,5.896,59.278,5.127
2.778,4.680,5.892,59.284,5.088
2.779,4.718,5.887,59.290,5.050
2.780,4.757,5.882,59.296,5.011
2.781,4.795,5.877,59.302,4.973
2.782,4.834,5.872,59.308,4.934
2.783,4.872,5.868,59.314,4.896
2.784,4.911,5.863,59.319,4.857
2.785,4.949,5.858,59.325,4.819
2.786,4.988,5.853,59.331,4.781
2.787,5.026,5.848,59.337,4.743
2.788,5.064,5.843,59.343,4.704
2.789,5.102,5.837,59.349,4.666
2.790,5.140,5.832,59.354,4.628
2.791,5.178,5.827,59.360,4.590
2.792,5.216,5.822,59.366,4.552
2.793,5.254,5.817,59.372,4.514
2.794,5.292,5.811,59.378,4.477
2.795,5.330,5.806,59.384,4.439
2.796,5.368,5.801,59.389,4.401
2.797,5.406,5.795,59.395,4.363
2.798,5.443,5.790,59.401,4.326
2.799,5.481,5.784,59.407,4.288
2.800,5.518,5.779,59.412,4.251
2.801,5.556,5.773,59.418,4.213
2.802,5.593,5.768,59.424,4.176
2.803,5.631,5.762,59.430,4.139
2.804,5.668,5.756,59.436,4.101
2.805,5.705,5.751,59.441,4.064
2.806,5.742,5.745,59.447,4.027
2.807,5.780,5.739,59.453,3.990
2.808,5.817,5.733,59.459,3.953
2.809,5.854,5.728,59.464,3.916
2.810,5.891,5.722,59.470,3.879
2.811,5.927,5.716,59.476,3.842
2.812,5.964,5.710,59.481,3.806
2.813,6.001,5.704,59.487,3.769
2.814,6.038,5.698,59.493,3.732
2.815,6.074,5.692,59.498,3.696
2.816,6.111,5.686,59.504,3.659
2.817,6.148,5.679,59.510,3.623
2.818,6.184,5.673,59.516,3.586
2.819,6.220,5.667,59.521,3.550
2.820,6.257,5.661,59.527,3.514
2.821,6.293,5.654,59.532,3.477
2.822,6.329,5.648,59.538,3.441
2.823,6.365,5.642,59.544,3.405
2.824,6.402,5.635,59.549,3.369
2.825,6.438,5.629,59.555,3.333
2.826,6.474,5.622,59.561,3.297
2.827,6.509,5.616,59.566,3.261
2.828,6.545,5.609,59.572,3.226
2.829,6.581,5.603,59.577,3.190
2.830,6.617,5.596,59.583,3.154
2.831,6.652,5.589,59.589,3.119
2.832,6.688,5.583,59.594,3.083
2.833,6.723,5.576,59.600,3.048
2.834,6.759,5.569,59.605,3.012
2.835,6.794,5.563,59.611,2.977
2.836,6.829,5.556,59.617,2.942
2.837,6.865,5.549,59.622,2.907
2.838,6.900,5.542,59.628,2.872
2.839,6.935,5.535,59.633,2.837
2.840,6.970,5.528,59.639,2.802
2.841,7.005,5.521,59.644,2.767
2.842,7.040,5.514,59.650,2.732
2.843,7.075,5.507,59.655,2.697
2.844,7.109,5.500,59.661,2.663
2.845,7.144,5.493,59.666,2.628
2.846,7.179,5.485,59.672,2.593
2.847,7.213,5.478,59.677,2.559
2.848,7.248,5.471,59.683,2.525
2.849,7.282,5.464,59.688,2.490
2.850,7.316,5.456,59.694,2.456
2.851,7.351,5.449,59.699,2.422
2.852,7.385,5.442,59.704,2.388
2.853,7.419,5.434,59.710,2.354
2.854,7.453,5.427,59.715,2.320
2.855,7.487,5.419,59.721,2.286
2.856,7.521,5.412,59.726,2.252
2.857,7.555,5.404,59.732,2.218
2.858,7.588,5.397,59.737,2.185
2.859,7.622,5.389,59.742,2.151
2.860,7.656,5.381,59.748,2.117
2.861,7.689,5.374,59.753,2.084
2.862,7.723,5.366,59.758,2.051
2.863,7.756,5.358,59.764,2.017
2.864,7.789,5.350,59.769,1.984
2.865,7.823,5.343,59.775,1.951
2.866,7.856,5.335,59.780,1.918
2.867,7.889,5.327,59.785,1.885
2.868,7.922,5.319,59.790,1.852
2.869,7.955,5.311,59.796,1.819
2.870,7.988,5.303,59.801,1.786
2.871,8.020,5.295,59.806,1.754
2.872,8.053,5.287,59.812,1.721
2.873,8.086,5.279,59.817,1.689
2.874,8.118,5.271,59.822,1.656
2.875,8.151,5.263,59.828,1.624
2.876,8.183,5.254,59.833,1.591
2.877,8.215,5.246,59.838,1.559
2.878,8.248,5.238,59.843,1.527
2.879,8.280,5.230,59.848,1.495
2.880,8.312,5.221,59.854,1.463
2.881,8.344,5.213,59.859,1.431
2.882,8.376,5.205,59.864,1.399
2.883,8.407,5.196,59.869,1.367
2.884,8.439,5.188,59.874,1.336
2.885,8.471,5.179,59.880,1.304
2.886,8.502,5.171,59.885,1.273
2.887,8.534,5.162,59.890,1.241
2.888,8.565,5.154,59.895,1.210
2.889,8.597,5.145,59.900,1.179
2.890,8.628,5.136,59.905,1.147
2.891,8.659,5.128,59.911,1.116
2.892,8.690,5.119,59.916,1.085
2.893,8.721,5.110,59.921,1.054
2.894,8.752,5.102,59.926,1.023
2.895,8.783,5.093,59.931,0.993
2.896,8.814,5.084,59.936,0.962
2.897,8.845,5.075,59.941,0.931
2.898,8.875,5.066,59.946,0.901
2.899,8.906,5.057,59.951,0.870
2.900,8.936,5.048,59.956,0.840
2.901,8.967,5.040,59.961,0.810
2.902,8.997,5.031,59.966,0.780
2.903,9.027,5.021,59.971,0.749
2.904,9.057,5.012,59.976,0.719
2.905,9.087,5.003,59.981,0.690
2.906,9.117,4.994,59.986,0.660
2.907,9.147,4.985,59.991,0.630
2.908,9.177,4.976,59.996,0.600
2.909,9.206,4.967,60.001,0.571
2.910,9.236,4.957,60.006,0.541
2.911,9.266,4.948,60.011,0.512
2.912,9.295,4.939,60.016,0.482
2.913,9.324,4.930,60.021,0.453
2.914,9.354,4.920,60.026,0.424
2.915,9.383,4.911,60.031,0.395
2.916,9.412,4.901,60.036,0.366
2.917,9.441,4.892,60.041,0.337
2.918,9.470,4.883,60.046,0.308
2.919,9.499,4.873,60.051,0.279
2.920,9.527,4.863,60.055,0.251
2.921,9.556,4.854,60.060,0.222
2.922,9.585,4.844,60.065,0.194
2.923,9.613,4.835,60.070,0.165
2.924,9.641,4.825,60.075,0.137
2.925,9.670,4.815,60.080,0.109
2.926,9.698,4.806,60.084,0.081
2.927,9.726,4.796,60.089,0.053
2.928,9.754,4.786,60.094,0.025
2.929,9.782,4.776,60.099,-0.003
2.930,9.810,4.767,60.103,-0.031
2.931,9.838,4.757,60.108,-0.059
2.932,9.865,4.747,60.113,-0.086
2.933,9.893,4.737,60.118,-0.114
2.934,9.920,4.727,60.122,-0.141
2.935,9.948,4.717,60.127,-0.168
2.936,9.975,4.707,60.132,-0.196
2.937,10.002,4.697,60.137,-0.223
2.938,10.029,4.687,60.141,-0.250
2.939,10.056,4.677,60.146,-0.277
2.940,10.083,4.667,60.151,-0.304
2.941,10.110,4.657,60.155,-0.330
2.942,10.137,4.647,60.160,-0.357
2.943,10.164,4.637,60.165,-0.384
2.944,10.190,4.626,60.169,-0.410
2.945,10.217,4.616,60.174,-0.436
2.946,10.243,4.606,60.178,-0.463
2.947,10.269,4.596,60.183,-0.489
2.948,10.296,4.585,60.188,-0.515
2.949,10.322,4.575,60.192,-0.541
2.950,10.348,4.565,60.197,-0.567
2.951,10.374,4.554,60.201,-0.593
2.952,10.399,4.544,60.206,-0.619
2.953,10.425,4.534,60.210,-0.644
2.954,10.451,4.523,60.215,-0.670
2.955,10.476,4.513,60.219,-0.695
2.956,10.502,4.502,60.224,-0.721
2.957,10.527,4.492,60.228,-0.746
2.958,10.552,4.481,60.233,-0.771
2.959,10.578,4.470,60.237,-0.796
2.960,10.603,4.460,60.242,-0.821
2.961,10.628,4.449,60.246,-0.846
2.962,10.653,4.439,60.251,-0.871
2.963,10.677,4.428,60.255,-0.895
2.964,10.702,4.417,60.260,-0.920
2.965,10.727,4.406,60.264,-0.944
2.966,10.751,4.396,60.268,-0.969
2.967,10.776,4.385,60.273,-0.993
2.968,10.800,4.374,60.277,-1.017
2.969,10.824,4.363,60.281,-1.041
2.970,10.848,4.352,60.286,-1.066
2.971,10.872,4.342,60.290,-1.089
2.972,10.896,4.331,60.294,-1.113
2.973,10.920,4.320,60.299,-1.137
2.974,10.944,4.309,60.303,-1.161
2.975,10.967,4.298,60.307,-1.184
2.976,10.991,4.287,60.312,-1.208
2.977,11.014,4.276,60.316,-1.231
2.978,11.038,4.265,60.320,-1.254
2.979,11.061,4.254,60.324,-1.277
2.980,11.084,4.243,60.329,-1.300
2.981,11.107,4.232,60.333,-1.323
2.982,11.130,4.220,60.337,-1.346
